,object id,city,district,sub district key,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition
1238,51203,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,7,3,3,3,6,7,2,0,0,1,0,0,1,0
1239,51204,11,3,3061332,Helmholtzplatz,2019,4,13,7,3,3,6,0,0,1,0,1,0,0,0
1240,51205,11,1,1011105,Nördlicher Landwehrkanal,2019,6,15,7,2,5,3,0,0,1,0,1,0,0,0
1241,51206,11,12,12301205,Waidmannslust,2019,8,20,5,3,0,1,2,1,0,0,0,0,0,0
1242,51207,11,7,7050502,Fritz-Werner-Straße,2019,12,12,1,3,5,2,0,0,1,0,0,0,0,1
1243,51208,11,4,4010101,Jungfernheide,2019,5,21,3,2,8,1,2,0,0,0,1,0,0,1
1244,51209,11,3,3020209,Niederschönhausen,2019,7,15,3,3,0,1,0,1,0,0,0,0,0,0
1245,51210,11,4,4030622,Richard-Wagner-Straße,2019,11,10,2,3,5,2,0,1,1,0,0,0,0,1
1246,51211,11,10,10040933,Mahlsdorf Süd,2019,7,15,3,3,2,6,0,0,1,0,1,0,0,0
1247,51212,11,3,3061131,Falkplatz,2019,4,0,7,3,4,6,2,1,0,0,0,0,0,0
1248,51213,11,4,4030622,Richard-Wagner-Straße,2019,10,13,1,3,2,2,0,0,1,0,0,0,0,0
1249,51214,11,4,4020313,Königin-Elisabeth-Straße,2019,8,17,5,3,3,6,0,0,1,0,1,0,0,0
1250,51216,11,3,3061126,Arnimplatz,2019,5,10,3,3,5,2,0,1,1,0,0,0,0,0
1251,51217,11,6,6030605,Botanischer Garten,2019,7,2,3,3,3,6,2,0,1,0,0,0,1,0
1252,51218,11,6,6040701,Wannsee,2019,4,15,7,2,5,7,0,0,1,0,1,0,0,0
1253,51219,11,4,4020313,Königin-Elisabeth-Straße,2019,11,13,3,3,2,6,0,0,1,0,0,0,0,0
1254,51220,11,1,1011304,Karl-Marx-Allee,2019,6,8,4,3,6,4,0,0,0,1,1,0,0,0
1255,51221,11,1,1011304,Karl-Marx-Allee,2019,8,15,5,3,0,7,0,1,0,0,0,0,0,0
1256,51222,11,3,3020209,Niederschönhausen,2019,12,21,7,3,0,6,2,0,1,0,0,0,0,1
1257,51223,11,2,2050602,Samariterviertel,2019,7,14,2,3,3,2,0,0,1,0,1,0,0,0
1258,51224,11,3,3061435,Conrad-Blenkle-Straße,2019,10,16,3,3,2,6,1,0,1,0,0,0,0,0
1259,51225,11,4,4051655,Babelsberger Straße,2019,8,13,5,3,2,6,0,0,1,0,0,0,0,0
1260,51226,11,2,2050602,Samariterviertel,2019,7,15,2,3,2,2,0,1,0,0,0,0,0,0
1261,51227,11,1,1011303,Alexanderplatzviertel,2019,4,11,7,3,2,6,0,0,1,0,0,0,0,0
1262,51228,11,7,7040403,Manteuffelstraße,2019,10,12,2,3,2,6,0,0,1,0,0,0,0,0
1263,51229,11,11,11041027,Tierpark,2019,6,9,2,3,6,6,0,1,0,1,0,0,0,0
1264,51230,11,7,7070701,Kettinger Straße/Schillerstraße,2019,8,12,5,3,1,5,0,0,1,0,0,0,1,0
1265,51232,11,4,4020314,Messegelände,2019,5,6,3,3,2,6,0,0,1,0,0,0,0,0
1266,51233,11,4,4041134,Bismarckallee,2019,4,13,7,3,2,6,0,0,1,0,0,0,1,0
1267,51234,11,1,1011201,Wilhelmstraße,2019,11,17,5,3,5,2,2,1,1,0,0,0,0,0
1268,51235,11,10,10040933,Mahlsdorf Süd,2019,5,18,2,3,5,7,0,0,1,0,0,0,0,1
1269,51236,11,3,3040513,Schönholz,2019,12,21,3,3,2,6,2,0,1,0,0,0,1,1
1270,51237,11,4,4020208,Kranzallee,2019,7,23,1,3,6,4,2,0,1,1,0,0,0,0
1271,51238,11,4,4030417,Schloßstraße,2019,4,15,6,3,3,6,0,0,1,0,1,0,0,0
1272,51239,11,6,6040703,Nikolassee,2019,10,10,4,3,5,3,0,0,1,0,0,0,0,0
1273,51240,11,4,4020209,Eichkamp,2019,8,17,5,2,2,6,0,0,1,0,0,0,0,0
1274,51242,11,9,9010101,Elsenstraße,2019,7,21,1,2,5,2,2,0,1,0,1,0,0,0
1275,51243,11,7,7050501,Rathausstraße,2019,4,12,6,2,6,2,0,0,1,1,0,0,0,0
1276,51244,11,4,4041134,Bismarckallee,2019,9,5,2,3,3,6,2,0,1,0,0,0,0,1
1277,51245,11,11,11030721,Rüdigerstraße,2019,6,11,4,3,2,6,0,0,1,0,0,0,0,0
1278,51246,11,7,7040402,Lindenhofsiedlung,2019,8,12,5,2,2,6,0,0,1,0,0,0,1,0
1279,51247,11,4,7030303,Grazer Platz,2019,12,17,6,3,2,6,2,0,1,0,0,0,0,1
1280,51248,11,4,4041133,Güterbahnhof Grunewald,2019,5,17,2,3,2,6,0,0,1,0,0,0,0,1
1281,51249,11,3,3061332,Helmholtzplatz,2019,7,22,7,3,5,2,2,0,1,0,0,0,0,1
1282,51250,11,12,12103219,Schäfersee,2019,4,9,6,3,0,1,0,0,0,0,1,0,0,0
1283,51251,11,9,9020601,Schnellerstraße,2019,11,8,6,2,5,2,0,1,0,0,0,0,0,0
1284,51252,11,7,7020203,Kaiser-Wilhelm-Platz,2019,8,11,5,3,1,5,0,1,0,0,0,0,1,0
1285,51253,11,7,7050501,Rathausstraße,2019,11,13,3,3,1,5,0,0,1,0,0,0,0,0
1286,51254,11,7,7040401,Neu-Tempelhof,2019,7,18,7,3,2,6,0,0,1,0,0,0,0,0
1287,51255,11,1,1011303,Alexanderplatzviertel,2019,4,9,6,3,0,7,0,1,0,0,0,1,0,0
1288,51256,11,4,4041137,Flinsberger Platz,2019,10,13,5,3,2,6,0,0,1,0,0,1,0,0
1289,51257,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,8,16,4,3,6,4,0,0,0,1,1,0,0,0
1290,51259,11,6,6040701,Wannsee,2019,5,21,2,2,5,2,1,1,1,0,0,0,0,1
1291,51260,11,1,1022202,Heidestraße,2019,7,15,7,3,2,6,0,0,1,0,1,0,0,1
1292,51261,11,7,7040401,Neu-Tempelhof,2019,4,20,6,3,1,5,1,0,1,0,0,0,0,0
1293,51262,11,4,4030417,Schloßstraße,2019,6,18,6,3,0,1,0,1,0,0,0,0,0,0
1294,51263,11,11,11030721,Rüdigerstraße,2019,8,16,4,3,5,2,0,0,1,1,0,0,0,0
1295,51264,11,7,7040405,Rathaus Tempelhof,2019,12,10,6,3,2,6,0,0,1,0,0,1,0,0
1296,51265,11,4,4041137,Flinsberger Platz,2019,5,19,2,2,0,1,0,0,0,0,1,0,0,1
1297,51266,11,4,4020209,Eichkamp,2019,7,14,7,3,2,6,0,0,1,0,0,0,0,0
1298,51267,11,3,3061434,Anton-Saefkow-Park,2019,11,21,6,2,6,4,2,0,1,1,0,0,0,1
1299,51268,11,3,3061332,Helmholtzplatz,2019,7,18,6,3,6,7,0,0,0,1,0,0,1,0
1300,51269,11,2,2050602,Samariterviertel,2019,4,21,6,2,6,4,2,0,1,1,0,0,0,0
1301,51270,11,7,7040405,Rathaus Tempelhof,2019,10,16,6,3,2,6,0,0,1,0,0,0,0,0
1302,51271,11,3,3071633,Thälmannpark,2019,8,8,4,3,5,3,0,1,0,0,0,0,0,0
1303,51273,11,10,10010206,Ringkolonnaden,2019,5,15,2,2,5,3,0,1,1,0,0,0,0,0
1304,51274,11,1,1011303,Alexanderplatzviertel,2019,8,17,3,3,3,2,0,1,1,0,0,0,0,0
1305,51275,11,1,1033203,Humboldthain Nordwest,2019,11,9,4,3,5,3,0,1,1,0,0,0,0,0
1306,51276,11,6,6030503,Zehlendorf Mitte,2019,7,9,6,2,0,4,0,1,0,1,0,0,0,0
1307,51277,11,3,3020209,Niederschönhausen,2019,4,21,5,3,2,6,2,0,1,0,0,0,0,0
1308,51278,11,4,4020313,Königin-Elisabeth-Straße,2019,10,14,6,3,2,6,0,0,1,0,1,0,0,0
1309,51279,11,3,3040818,Pankow Süd,2019,8,17,3,3,2,6,0,0,1,0,0,0,0,0
1310,51281,11,4,4010101,Jungfernheide,2019,5,7,2,3,2,6,0,0,1,0,0,1,0,0
1311,51282,11,1,1033203,Humboldthain Nordwest,2019,7,21,6,3,5,3,1,0,1,0,0,0,0,0
1312,51283,11,3,3061131,Falkplatz,2019,4,18,5,3,3,6,0,1,0,0,0,0,0,0
1313,51284,11,7,7050501,Rathausstraße,2019,6,13,6,3,6,7,0,0,1,1,0,0,0,0
1314,51285,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,8,15,3,3,3,6,0,1,0,0,0,0,1,0
1315,51286,11,3,3061332,Helmholtzplatz,2019,12,2,7,3,0,1,2,0,0,0,1,0,0,1
1316,51287,11,9,9010302,Späthsfelde,2019,5,7,2,3,0,7,0,0,0,0,0,0,1,0
1317,51288,11,7,7020203,Kaiser-Wilhelm-Platz,2019,7,20,6,3,0,7,1,1,1,0,0,0,0,0
1318,51289,11,3,3071638,Winsstraße,2019,4,15,5,2,2,2,0,1,0,0,1,0,0,0
1319,51290,11,4,4041137,Flinsberger Platz,2019,11,12,1,3,0,7,0,0,0,0,1,0,0,1
1320,51291,11,1,1011201,Wilhelmstraße,2019,7,18,6,3,4,7,0,1,0,0,0,0,1,0
1321,51292,11,1,1011102,Großer Tiergarten,2019,4,15,5,3,0,1,0,1,0,0,0,0,0,0
1322,51293,11,6,6030503,Zehlendorf Mitte,2019,10,0,7,2,5,2,2,1,1,0,0,0,0,0
1323,51294,11,3,3061429,Greifswalder Straße,2019,8,13,3,3,6,4,0,1,0,1,0,0,0,0
1324,51296,11,1,1033203,Humboldthain Nordwest,2019,5,9,2,3,2,6,0,0,1,0,1,0,0,0
1325,51297,11,4,4051656,Hildegardstraße,2019,7,13,6,3,2,6,0,0,1,0,0,0,0,0
1326,51298,11,4,4020314,Messegelände,2019,4,10,5,3,3,6,0,0,1,0,0,0,0,0
1327,51299,11,10,10040933,Mahlsdorf Süd,2019,11,16,2,3,6,2,1,0,1,1,0,0,0,1
1328,51300,11,6,6030605,Botanischer Garten,2019,6,18,3,3,2,6,0,0,1,0,1,0,0,0
1329,51301,11,4,4030417,Schloßstraße,2019,8,8,3,3,6,4,0,0,0,1,0,0,1,0
1330,51302,11,4,4041239,Stadion Wilmersdorf,2019,12,21,6,3,3,6,2,0,1,0,0,1,0,1
1331,51303,11,8,8010510,Gewerbegebiet Köllnische Heide,2019,7,13,6,3,2,6,0,0,1,0,1,0,0,1
1332,51304,11,6,6040701,Wannsee,2019,4,17,4,3,5,7,0,0,1,0,1,0,0,0
1333,51305,11,7,7020203,Kaiser-Wilhelm-Platz,2019,10,22,2,3,1,5,2,1,1,0,0,0,0,0
1334,51306,11,9,9020601,Schnellerstraße,2019,8,8,3,3,5,2,0,1,0,0,0,1,0,0
1335,51307,11,4,4030622,Richard-Wagner-Straße,2019,7,12,6,3,0,6,0,0,1,0,1,0,0,1
1336,51308,11,9,9010402,Johannisthal Ost,2019,4,16,4,3,2,6,0,0,1,0,0,0,0,0
1337,51309,11,4,4041137,Flinsberger Platz,2019,10,7,1,3,2,6,0,0,1,0,0,0,0,0
1338,51310,11,5,5040936,Jägerallee,2019,6,10,7,3,0,3,0,1,1,0,0,0,0,0
1339,51311,11,7,7030303,Grazer Platz,2019,8,19,3,2,0,6,0,0,1,0,1,0,0,0
1340,51313,11,3,3061126,Arnimplatz,2019,5,9,2,3,5,2,0,1,1,0,0,0,0,0
1341,51314,11,1,1022202,Heidestraße,2019,4,16,4,3,2,6,0,0,1,0,0,0,0,0
1342,51315,11,1,1011304,Karl-Marx-Allee,2019,11,9,4,3,5,3,0,1,1,0,0,0,0,0
1343,51316,11,2,2050602,Samariterviertel,2019,5,13,1,3,5,3,0,0,1,0,1,0,0,0
1344,51317,11,11,11041022,Rosenfelder Ring,2019,12,8,2,3,2,6,1,0,1,0,0,0,1,0
1345,51318,11,1,1011303,Alexanderplatzviertel,2019,7,16,6,3,1,5,0,1,1,0,0,0,0,0
1346,51319,11,3,3071638,Winsstraße,2019,4,8,4,3,5,2,0,1,1,0,0,0,0,0
1347,51320,11,4,4041134,Bismarckallee,2019,10,19,3,3,9,1,2,0,1,0,0,0,0,0
1348,51321,11,1,1011303,Alexanderplatzviertel,2019,8,12,3,3,2,2,0,1,0,0,0,1,0,0
1349,51323,11,1,1011202,Unter den Linden Nord,2019,7,9,6,3,0,7,0,0,1,0,1,0,0,1
1350,51324,11,3,3020209,Niederschönhausen,2019,4,8,4,3,5,3,0,0,1,0,0,0,0,0
1351,51325,11,4,4041342,Schlangenbader Straße,2019,9,16,7,3,0,6,0,0,0,0,1,1,0,1
1352,51326,11,2,2050602,Samariterviertel,2019,6,16,3,3,2,6,0,1,1,0,0,0,0,0
1353,51327,11,9,9020601,Schnellerstraße,2019,8,15,2,3,3,6,0,0,1,0,0,0,0,0
1354,51328,11,3,3040513,Schönholz,2019,12,16,6,3,5,3,2,0,1,0,0,0,1,1
1355,51329,11,4,4030622,Richard-Wagner-Straße,2019,5,11,1,2,1,5,0,1,1,0,0,0,0,0
1356,51330,11,3,3051017,Rennbahnstraße,2019,7,8,6,3,2,6,0,0,1,0,0,0,0,1
1357,51331,11,6,6040701,Wannsee,2019,4,17,3,2,5,7,0,0,1,0,1,0,0,0
1358,51332,11,10,10040933,Mahlsdorf Süd,2019,11,8,5,3,2,6,0,0,1,0,0,0,0,1
1359,51333,11,5,5020629,Börnicker Straße,2019,11,7,2,3,2,6,0,0,1,0,0,0,0,1
1360,51334,11,4,4020311,Reichsstraße,2019,7,7,6,3,5,2,0,1,0,0,0,0,1,1
1361,51335,11,4,4010101,Jungfernheide,2019,4,20,3,3,2,6,2,0,1,0,0,0,0,0
1362,51336,11,1,1011303,Alexanderplatzviertel,2019,10,12,4,3,5,5,0,0,1,0,0,0,0,1
1363,51337,11,1,1011201,Wilhelmstraße,2019,8,15,2,3,2,6,0,1,0,0,0,0,0,0
1364,51339,11,7,7050501,Rathausstraße,2019,5,5,1,2,1,5,0,0,1,0,0,0,0,0
1365,51340,11,2,2050601,Hausburgviertel,2019,7,7,6,3,5,2,0,1,1,0,0,0,0,1
1366,51341,11,10,10030726,Alt-Biesdorf,2019,4,12,3,3,2,6,0,0,1,0,0,1,0,0
1367,51342,11,2,2050801,Traveplatz,2019,6,1,5,3,5,2,2,1,1,0,0,0,0,1
1368,51343,11,1,1033203,Humboldthain Nordwest,2019,8,11,2,3,5,3,0,1,0,0,0,0,1,0
1369,51344,11,1,1044201,Reinickendorfer Straße,2019,12,5,5,3,6,2,2,0,1,1,0,0,0,1
1370,51345,11,3,3061434,Anton-Saefkow-Park,2019,5,11,7,3,5,2,0,1,1,0,0,0,0,0
1371,51346,11,7,7070706,Horstwalder Straße/Paplitzer Straße,2019,7,7,6,3,5,3,0,1,1,0,0,0,0,1
1372,51347,11,12,12103218,Teichstraße,2019,11,5,6,3,4,6,2,1,0,0,0,0,0,1
1373,51348,11,1,1011303,Alexanderplatzviertel,2019,7,8,5,3,2,6,0,0,1,0,1,0,0,0
1374,51349,11,9,9020601,Schnellerstraße,2019,9,9,5,3,5,3,0,0,1,0,0,0,1,0
1375,51350,11,7,7050502,Fritz-Werner-Straße,2019,4,13,3,2,6,6,0,1,0,1,0,0,0,0
1376,51351,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,10,16,5,3,2,7,0,0,1,0,0,0,0,1
1377,51352,11,3,3040614,Pankow Zentrum,2019,8,14,1,3,2,6,0,0,1,0,0,0,0,0
1378,51354,11,11,11030721,Rüdigerstraße,2019,5,8,7,3,2,6,0,0,1,0,0,0,1,0
1379,51355,11,1,1044203,Leopoldplatz,2019,7,15,5,3,1,5,0,0,1,0,1,0,0,0
1380,51356,11,9,9010102,Am Treptower Park Nord,2019,4,13,3,3,6,4,0,0,1,1,0,0,0,0
1381,51357,11,3,3010104,Lietzengraben,2019,11,17,1,3,2,6,2,0,1,0,0,0,0,1
1382,51358,11,2,2050602,Samariterviertel,2019,6,8,7,3,6,4,0,0,1,1,0,0,0,0
1383,51359,11,7,7040405,Rathaus Tempelhof,2019,12,18,5,3,3,6,2,0,1,0,0,0,0,0
1384,51360,11,4,4020314,Messegelände,2019,7,12,5,2,0,1,0,0,0,0,1,0,0,0
1385,51361,11,4,4041239,Stadion Wilmersdorf,2019,4,14,3,3,2,6,0,0,1,0,0,0,0,0
1386,51362,11,4,4020311,Reichsstraße,2019,10,14,7,2,0,7,0,0,1,0,0,0,1,0
1387,51363,11,3,3010104,Lietzengraben,2019,8,13,1,3,2,6,0,0,1,0,0,0,0,0
1388,51364,11,12,12304314,Ziekowstraße/Freie Scholle,2019,7,17,4,3,8,7,0,0,1,0,0,0,0,0
1389,51365,11,4,4051549,Rathaus Wilmersdorf,2019,4,15,3,3,2,6,0,0,1,0,0,0,0,0
1390,51366,11,1,1011303,Alexanderplatzviertel,2019,10,6,4,3,2,7,2,0,1,0,0,0,0,1
1391,51367,11,5,5020628,Graetschelsteig,2019,6,9,6,3,0,2,0,1,1,0,0,0,0,0
1392,51368,11,7,7030303,Grazer Platz,2019,8,18,1,2,8,1,0,0,1,0,0,0,0,0
1393,51369,11,4,4041137,Flinsberger Platz,2019,12,19,7,3,9,1,2,0,1,0,0,0,0,0
1394,51370,11,4,4041137,Flinsberger Platz,2019,5,19,7,3,2,6,0,0,1,0,0,0,0,0
1395,51371,11,8,8020619,Buschkrugallee Nord,2019,4,15,3,3,2,6,0,0,1,0,0,0,0,0
1396,51372,11,4,4020310,Park Ruhwald,2019,11,12,2,3,2,6,0,0,1,0,0,0,0,0
1397,51373,11,12,12214125,Waldidyll/Flughafensee,2019,5,12,7,3,2,6,0,0,1,0,0,0,0,0
1398,51374,11,9,9010301,Baumschulenstraße,2019,11,18,7,2,6,4,2,0,1,1,0,0,0,0
1399,51375,11,4,4041239,Stadion Wilmersdorf,2019,7,14,4,3,2,6,0,0,1,0,0,0,0,0
1400,51376,11,7,7060604,Marienfelde Süd,2019,4,7,3,3,6,7,0,0,1,1,0,0,0,0
1401,51377,11,4,4051656,Hildegardstraße,2019,7,17,4,3,2,6,0,0,1,0,0,0,0,0
1402,51378,11,9,9010101,Elsenstraße,2019,4,7,3,3,6,4,0,0,0,1,1,0,0,0
1403,51379,11,12,12103115,Breitkopfbecken,2019,11,20,2,3,5,2,2,0,1,0,0,0,0,1
1404,51380,11,7,7030303,Grazer Platz,2019,6,11,2,2,0,1,0,0,0,0,1,0,0,0
1405,51381,11,4,4010103,Paul-Hertz-Siedlung,2019,8,16,7,3,2,6,0,0,1,0,0,0,0,0
1406,51382,11,12,4010101,Jungfernheide,2019,12,14,6,3,2,6,0,0,1,0,0,0,0,1
1407,51383,11,3,3020209,Niederschönhausen,2019,7,6,4,3,5,2,0,1,0,0,0,0,1,0
1408,51384,11,3,3061434,Anton-Saefkow-Park,2019,4,7,2,3,0,2,0,1,1,0,0,0,1,1
1409,51385,11,11,11030721,Rüdigerstraße,2019,10,7,2,3,0,2,0,1,1,0,0,0,0,0
1410,51386,11,10,10030726,Alt-Biesdorf,2019,8,14,7,3,2,6,0,0,1,0,0,0,0,0
1411,51387,11,1,1011102,Großer Tiergarten,2019,7,6,4,3,3,6,0,0,1,0,0,1,0,0
1412,51388,11,8,8020619,Buschkrugallee Nord,2019,4,6,2,3,5,3,2,0,1,0,0,1,0,0
1413,51389,11,4,4041134,Bismarckallee,2019,10,23,6,2,8,1,2,0,1,0,0,0,0,1
1414,51390,11,1,1011303,Alexanderplatzviertel,2019,6,16,6,3,5,3,0,1,0,0,0,0,1,0
1415,51391,11,12,12103219,Schäfersee,2019,8,13,7,3,5,2,0,1,1,0,0,0,0,0
1416,51393,11,7,7050502,Fritz-Werner-Straße,2019,5,12,7,3,4,6,0,1,0,0,0,0,0,0
1417,51394,11,3,3061434,Anton-Saefkow-Park,2019,4,5,2,3,5,3,2,0,1,0,0,0,0,0
1418,51395,11,3,3061332,Helmholtzplatz,2019,11,15,3,3,6,2,0,0,1,1,0,0,0,0
1419,51396,11,10,10040933,Mahlsdorf Süd,2019,5,14,7,3,2,6,0,0,1,0,0,0,0,0
1420,51397,11,12,12214422,Klixstraße,2019,11,12,7,3,5,3,0,0,1,0,0,0,0,0
1421,51398,11,6,6040703,Nikolassee,2019,7,10,3,3,1,5,0,0,1,0,0,0,0,0
1422,51399,11,4,4020310,Park Ruhwald,2019,4,16,2,3,2,6,0,0,1,0,0,1,0,0
1423,51400,11,6,6040701,Wannsee,2019,10,16,3,2,5,2,0,1,1,0,0,0,0,0
1424,51401,11,3,3050925,Komponistenviertel Weißensee,2019,8,11,7,3,1,5,0,0,1,0,0,0,0,0
1425,51403,11,1,1011105,Nördlicher Landwehrkanal,2019,7,17,3,3,2,6,0,0,1,0,0,0,0,0
1426,51404,11,9,9010101,Elsenstraße,2019,4,14,2,3,2,6,0,0,1,0,0,0,0,0
1427,51405,11,1,1044201,Reinickendorfer Straße,2019,9,0,7,3,5,3,2,0,1,0,0,0,0,0
1428,51406,11,4,4041137,Flinsberger Platz,2019,6,20,2,3,2,6,0,0,1,0,0,0,1,0
1429,51407,11,10,10040933,Mahlsdorf Süd,2019,8,7,7,3,2,6,0,0,1,0,0,0,0,0
1430,51408,11,4,4010101,Jungfernheide,2019,12,13,4,3,2,6,0,0,1,0,0,0,0,0
1431,51409,11,4,4041137,Flinsberger Platz,2019,5,14,7,2,2,6,0,0,1,0,0,0,0,0
1432,51410,11,4,4020310,Park Ruhwald,2019,7,9,3,3,2,6,0,0,1,0,0,0,1,0
1433,51411,11,7,7070701,Kettinger Straße/Schillerstraße,2019,4,13,2,3,1,1,0,0,1,0,0,0,0,0
1434,51412,11,4,4041137,Flinsberger Platz,2019,11,20,4,3,5,3,2,0,1,0,0,0,0,1
1435,51413,11,2,2010101,Askanischer Platz,2019,11,18,7,3,5,3,2,0,1,0,0,0,0,0
1436,51414,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,7,22,3,3,5,3,2,1,1,0,0,0,0,0
1437,51415,11,9,9010101,Elsenstraße,2019,4,10,2,3,5,2,0,1,1,0,0,0,0,0
1438,51416,11,4,4030417,Schloßstraße,2019,10,10,3,3,3,6,0,0,1,0,0,0,1,0
1439,51417,11,4,4020310,Park Ruhwald,2019,8,12,6,2,2,6,0,0,1,0,0,0,0,0
1440,51419,11,7,7050501,Rathausstraße,2019,5,16,7,3,2,2,0,0,1,0,1,0,0,0
1441,51420,11,7,7050502,Fritz-Werner-Straße,2019,7,19,3,3,5,3,0,0,0,0,1,0,1,0
1442,51421,11,3,3071639,Bötzowstraße,2019,4,9,2,3,3,6,0,1,1,0,0,0,0,0
1443,51422,11,4,4010101,Jungfernheide,2019,11,11,6,3,2,6,0,0,1,0,0,0,0,0
1444,51423,11,2,2050802,Boxhagener Platz,2019,6,7,5,3,3,6,0,0,1,0,1,0,0,1
1445,51424,11,7,7040403,Manteuffelstraße,2019,8,18,6,3,1,5,0,1,1,0,0,0,0,0
1446,51425,11,11,11030721,Rüdigerstraße,2019,12,8,3,3,5,2,0,1,1,0,0,0,0,1
1447,51426,11,3,3061332,Helmholtzplatz,2019,5,23,6,2,6,4,2,0,1,1,0,0,0,0
1448,51427,11,2,2020202,Rathaus Yorckstraße,2019,7,19,2,3,2,6,0,0,1,0,0,0,0,0
1449,51428,11,6,6040701,Wannsee,2019,10,14,5,3,5,5,0,0,1,0,0,0,0,0
1450,51429,11,6,6030605,Botanischer Garten,2019,7,22,2,3,0,1,2,1,0,0,0,0,0,0
1451,51430,11,7,7020203,Kaiser-Wilhelm-Platz,2019,9,20,5,3,2,6,2,0,1,0,1,0,0,0
1452,51431,11,4,4030417,Schloßstraße,2019,4,9,2,3,5,3,0,0,1,0,1,0,0,0
1453,51432,11,1,1011204,Leipziger Straße,2019,10,22,4,3,2,6,2,0,1,0,0,0,0,0
1454,51433,11,7,7040401,Neu-Tempelhof,2019,8,18,6,3,0,7,0,1,0,0,0,0,0,0
1455,51435,11,2,2050803,Stralauer Kiez,2019,5,23,6,3,2,6,2,0,1,0,0,0,0,0
1456,51436,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,7,14,2,2,0,1,0,0,0,0,1,0,0,1
1457,51437,11,1,1033203,Humboldthain Nordwest,2019,4,8,2,3,5,3,0,1,1,0,0,0,0,0
1458,51438,11,7,7060604,Marienfelde Süd,2019,11,16,7,3,0,3,1,1,1,0,0,0,0,0
1459,51439,11,4,4030622,Richard-Wagner-Straße,2019,6,19,7,3,2,6,0,0,1,0,0,0,0,0
1460,51440,11,1,1022202,Heidestraße,2019,12,11,4,3,5,3,0,0,1,0,0,0,0,0
1461,51441,11,2,2020202,Rathaus Yorckstraße,2019,7,19,1,3,0,2,0,1,1,0,0,0,0,0
1462,51442,11,3,3020209,Niederschönhausen,2019,4,7,2,2,0,7,0,0,1,0,0,0,0,0
1463,51443,11,7,7040402,Lindenhofsiedlung,2019,10,19,6,3,2,6,2,0,1,0,1,0,0,0
1464,51444,11,9,9020601,Schnellerstraße,2019,8,17,6,2,5,3,0,1,1,0,0,0,0,0
1465,51445,11,7,7010104,Dennewitzplatz,2019,7,23,1,3,0,6,2,0,1,0,0,0,1,0
1466,51446,11,2,2050602,Samariterviertel,2019,3,16,1,3,5,3,0,1,0,0,1,0,0,0
1467,51447,11,1,1011303,Alexanderplatzviertel,2019,10,8,4,2,5,2,0,0,1,0,0,0,0,1
1468,51448,11,7,7040403,Manteuffelstraße,2019,6,19,5,3,2,6,0,0,1,0,0,0,0,0
1469,51449,11,2,2020203,Viktoriapark,2019,8,23,6,3,1,5,2,1,1,0,0,0,1,0
1470,51450,11,2,2050601,Hausburgviertel,2019,12,19,6,3,6,4,1,0,1,1,0,0,0,1
1471,51451,11,1,1022202,Heidestraße,2019,5,17,6,3,2,6,0,0,1,0,0,0,0,0
1472,51452,11,12,12231101,Hermsdorf,2019,3,19,1,3,0,1,1,0,0,0,1,0,0,0
1473,51453,11,2,2050602,Samariterviertel,2019,11,6,1,3,9,1,2,0,1,0,0,0,0,0
1474,51454,11,3,3020209,Niederschönhausen,2019,5,10,6,3,3,1,0,1,1,0,0,0,0,0
1475,51455,11,3,3050925,Komponistenviertel Weißensee,2019,11,18,5,3,6,2,2,0,1,1,0,0,0,1
1476,51456,11,1,1044201,Reinickendorfer Straße,2019,7,6,1,3,5,2,0,0,1,0,0,0,0,0
1477,51457,11,4,4010102,Plötzensee,2019,3,16,1,2,3,6,0,0,1,0,1,0,0,0
1478,51458,11,1,1033203,Humboldthain Nordwest,2019,10,1,1,2,5,2,2,0,1,0,0,0,0,0
1479,51459,11,7,7040403,Manteuffelstraße,2019,8,16,6,3,2,6,0,0,1,0,0,0,0,0
1480,51461,11,4,4020314,Messegelände,2019,5,16,6,3,3,6,0,0,1,0,0,0,0,0
1481,51462,11,9,9020601,Schnellerstraße,2019,7,23,7,3,0,4,2,0,0,1,1,0,0,1
1482,51463,11,1,1011303,Alexanderplatzviertel,2019,3,12,7,3,6,4,0,0,1,1,0,0,0,0
1483,51464,11,7,7020203,Kaiser-Wilhelm-Platz,2019,6,23,7,3,1,5,2,1,1,0,0,0,0,0
1484,51465,11,3,3061126,Arnimplatz,2019,8,15,6,2,5,2,0,1,0,0,0,0,1,0
1485,51466,11,6,6040703,Nikolassee,2019,12,13,2,3,5,2,0,0,1,0,0,0,0,1
1486,51467,11,1,1011303,Alexanderplatzviertel,2019,5,9,6,3,5,2,0,1,1,0,0,0,0,0
1487,51468,11,7,7060604,Marienfelde Süd,2019,7,16,7,2,5,3,0,0,1,0,0,0,0,0
1488,51469,11,3,3010104,Lietzengraben,2019,3,10,6,3,2,6,0,0,1,0,0,0,0,0
