,object id,district,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition,district name,category name,accident detail,accident type detail,light condition,road condition detail
5615,194918,2,Askanischer Platz,2019,5,17,7,2,3,2,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with serious injuries,Collision with a vehicle traveling laterally in the same direction,Turning accident,Daylight,Dry
5616,194919,10,Alt-Kaulsdorf,2019,5,17,6,2,5,3,0,0,1,0,0,0,1,0,Marzahn-Hellersdorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5617,194920,9,Johannisthal Ost,2019,5,22,7,3,5,2,2,0,1,0,1,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry
5618,194921,2,Askanischer Platz,2019,5,16,6,3,2,6,0,0,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5619,194922,3,Rennbahnstraße,2019,5,7,6,3,5,3,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5620,194923,7,Rathaus Tempelhof,2019,5,15,6,3,3,6,0,0,1,0,1,1,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5621,194924,11,Karlshorst West,2019,5,14,6,2,5,2,0,0,1,0,0,0,1,0,Lichtenberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5622,194925,1,Unter den Linden Süd,2019,5,13,6,3,5,3,0,0,1,0,1,0,0,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5623,194926,10,Buckower Ring,2019,5,17,6,3,1,6,0,1,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5624,194927,10,Adele-Sandrock-Straße,2019,5,14,6,2,6,4,0,0,1,1,0,0,0,0,Marzahn-Hellersdorf,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5625,194928,2,Askanischer Platz,2019,5,0,6,3,0,1,2,1,0,0,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Others,Driving accident,Dark,Wet/moist/slippery
5626,194929,1,Charitéviertel,2019,5,14,6,2,6,4,0,0,0,1,0,0,1,0,Mitte,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5627,194930,12,Hermsdorf,2019,5,11,6,3,5,3,0,1,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5628,194931,5,Carl-Schurz-Straße,2019,5,13,6,3,2,6,0,0,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5629,194932,5,Rohrdamm,2019,5,11,6,3,2,6,0,0,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5630,194933,8,Hertzbergplatz,2019,5,19,6,3,1,5,0,0,1,0,0,0,0,0,Neukölln,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5631,194934,1,Reinickendorfer Straße,2019,5,13,6,3,6,4,0,0,1,1,0,0,0,0,Mitte,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5632,194935,11,Rüdigerstraße,2019,5,22,6,2,6,2,2,0,0,1,0,0,1,0,Lichtenberg,Accident with serious injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Dry
5633,194936,7,Germaniagarten,2019,5,14,6,3,2,2,0,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Dry
5634,194937,6,Zehlendorf Eiche,2019,5,20,6,3,1,5,0,0,1,0,1,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5635,194938,8,Glasower Straße,2019,5,12,6,2,6,4,0,0,0,1,0,0,1,0,Neukölln,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5636,194939,3,Humannplatz,2019,5,19,6,3,5,2,0,0,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5637,194940,9,Kietzer Feld/Nachtheide,2019,5,19,6,3,2,6,0,0,1,0,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5638,194941,8,Parchimer Allee,2019,5,11,6,3,1,5,0,0,1,0,0,0,1,0,Neukölln,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5639,194942,2,Viktoriapark,2019,5,10,6,3,5,3,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5640,194943,1,Charitéviertel,2019,5,18,6,3,0,2,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Others,Turning accident,Daylight,Dry
5641,194944,2,Traveplatz,2019,5,18,6,3,3,6,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5642,194945,1,Charitéviertel,2019,5,0,6,3,0,2,2,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Others,Turning accident,Dark,Dry
5643,194946,12,Hermsdorf,2019,5,17,6,3,5,2,0,0,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5644,194947,5,Carl-Schurz-Straße,2019,5,13,5,3,5,7,0,1,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry
5645,194948,4,George-Grosz-Platz,2019,5,17,6,3,3,6,0,1,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5646,194949,11,Rummelsburg,2019,5,17,6,2,5,2,0,1,0,0,0,0,1,0,Lichtenberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5647,194950,9,Bölschestraße,2019,5,12,5,2,5,3,0,1,0,0,0,0,0,0,Treptow-Köpenick,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5648,194951,9,Adlershof West,2019,5,17,6,3,2,6,0,0,1,0,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5649,194952,4,Brabanter Platz,2019,5,9,6,3,0,6,0,0,0,0,1,0,1,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Others,Collision involving vehicles going in the same way,Daylight,Dry
5650,194953,3,Bötzowstraße,2019,5,6,5,3,6,4,0,1,0,1,0,0,0,0,Pankow,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5651,194954,3,Winsstraße,2019,5,9,6,3,1,5,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5652,194955,12,Hermsdorf,2019,5,9,6,3,4,7,0,0,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with oncoming vehicle,Others,Daylight,Dry
5653,194956,7,Bayerischer Platz,2019,5,18,5,3,5,3,0,1,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5654,194957,12,Lübars,2019,5,16,6,3,5,2,0,1,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5655,194958,5,Magistratsweg,2019,5,13,5,3,1,5,0,0,1,0,0,0,1,0,Spandau,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5656,194959,3,Humannplatz,2019,5,8,6,3,5,3,0,0,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5657,194960,5,Carl-Schurz-Straße,2019,5,12,5,3,0,1,0,0,1,0,1,0,0,1,Spandau,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery
5658,194961,3,Teutoburger Platz,2019,5,9,6,3,1,5,0,1,0,0,0,0,1,0,Pankow,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5659,194962,5,Staakener Straße,2019,5,5,5,2,5,3,0,0,1,0,0,0,0,1,Spandau,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
5660,194963,4,Bismarckallee,2019,5,16,6,3,5,3,0,1,0,0,0,0,1,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5661,194964,3,Komponistenviertel Weißensee,2019,5,10,6,2,6,2,0,0,1,1,0,0,0,0,Pankow,Accident with serious injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Dry
5662,194965,2,Stralauer Kiez,2019,5,21,5,3,5,3,2,1,1,0,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Wet/moist/slippery
5663,194966,2,Wriezener Bahnhof/Entwicklungsgebiet,2019,5,20,5,3,1,5,1,1,1,0,0,0,1,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Twilight,Wet/moist/slippery
5664,194967,3,Buch,2019,5,8,6,3,3,6,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5665,194968,3,Kollwitzplatz,2019,5,8,6,2,2,6,0,0,1,0,0,0,0,0,Pankow,Accident with serious injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5666,194969,12,Teichstraße,2019,5,19,5,2,5,3,0,0,1,0,1,0,0,0,Reinickendorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5667,194970,3,Bötzowstraße,2019,5,8,6,3,2,6,0,0,1,0,0,0,1,0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5668,194971,1,Heine-Viertel Ost,2019,5,19,5,3,1,5,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5669,194972,3,Heinersdorf,2019,5,8,6,3,5,2,0,0,1,0,0,1,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5670,194973,6,Markelstraße,2019,5,16,5,3,1,6,0,1,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5671,194974,5,Carl-Schurz-Straße,2019,5,7,6,3,5,3,0,1,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5672,194975,8,Schulenburgpark,2019,5,16,5,3,0,5,0,0,1,0,0,0,1,0,Neukölln,Accident with minor injuries,Others,Accident involving parked vehicles,Daylight,Dry
5673,194976,3,Greifswalder Straße,2019,5,21,6,3,5,2,2,0,1,0,1,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry
5674,194977,3,Eldenaer Straße,2019,5,18,6,3,5,3,0,0,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5675,194978,10,Mahlsdorf Süd,2019,5,15,5,3,5,2,0,1,1,0,0,0,0,1,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Wet/moist/slippery
5676,194979,1,Arkonaplatz,2019,5,15,5,3,5,3,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5677,194980,6,Zehlendorf Süd,2019,5,16,6,2,5,3,0,1,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5678,194981,5,Rohrdamm,2019,5,15,5,3,2,6,0,0,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5679,194982,12,Hausotterplatz,2019,5,16,3,2,1,5,0,1,1,0,0,0,0,0,Reinickendorf,Accident with serious injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5680,194983,8,Alt-Rudow,2019,5,16,3,3,0,1,0,0,0,0,1,0,0,0,Neukölln,Accident with minor injuries,Others,Driving accident,Daylight,Dry
5681,194984,7,Kaiser-Wilhelm-Platz,2019,5,16,3,2,0,7,0,0,0,0,1,0,0,0,Tempelhof-Schöneberg,Accident with serious injuries,Others,Others,Daylight,Dry
5682,194985,4,Reichsstraße,2019,5,17,3,3,0,3,0,0,1,0,1,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Others,Turning/Crossing accident,Daylight,Dry
5683,194986,3,Schönholz,2019,5,17,3,3,5,3,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5684,194987,4,Spreestadt,2019,5,11,3,3,6,4,0,0,1,1,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5685,194988,5,Börnicker Straße,2019,5,11,3,3,5,3,0,1,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5686,194989,7,Wittenbergplatz/Viktoria-Luise-Platz,2019,5,18,3,3,6,2,0,0,1,1,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Dry
5687,194990,5,Hakenfelde Nord,2019,5,18,3,3,4,6,0,1,0,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with oncoming vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5688,194991,5,Zitadellenweg,2019,5,21,3,3,5,3,2,1,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry
5689,194992,7,Bayerischer Platz,2019,5,17,3,3,5,3,0,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5690,194993,2,Mehringplatz,2019,5,19,3,3,0,6,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Others,Collision involving vehicles going in the same way,Daylight,Dry
5691,194994,9,Schmöckwitz/Rauchfangswerder,2019,5,18,3,1,0,1,0,1,0,0,0,0,0,0,Treptow-Köpenick,Accident with fatalities,Others,Driving accident,Daylight,Dry
5692,194995,3,Greifswalder Straße,2019,5,18,2,3,5,2,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5693,194996,6,Thielallee,2019,5,11,2,3,5,3,0,0,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5694,194997,4,Halensee,2019,5,20,2,3,5,7,2,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Dark,Dry
5695,194998,4,Königin-Elisabeth-Straße,2019,5,19,2,3,6,7,0,0,1,1,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Dry
5696,194999,7,Hundsteinweg,2019,5,19,2,3,2,6,0,0,1,0,0,0,1,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
5697,195000,1,Heine-Viertel Ost,2019,5,18,2,2,1,5,0,1,0,0,0,0,1,0,Mitte,Accident with serious injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5698,195001,2,Graefekiez,2019,5,17,2,3,5,2,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5699,195002,3,Weißer See,2019,5,18,2,3,0,1,0,1,0,0,0,0,0,1,Pankow,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery
5700,195003,10,Adele-Sandrock-Straße,2019,5,18,2,3,0,1,0,0,0,0,1,0,0,1,Marzahn-Hellersdorf,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery
5701,195004,7,John-Locke-Straße,2019,5,7,2,3,5,3,0,1,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5702,195005,8,Silbersteinstraße,2019,5,7,2,3,5,2,0,1,1,0,0,0,0,0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5703,195006,12,Ziekowstraße/Freie Scholle,2019,5,8,2,3,2,6,0,0,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5704,195007,5,Borkumer Straße,2019,5,10,2,3,6,7,0,0,1,1,0,0,0,0,Spandau,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Dry
5705,195008,10,Landsberger Tor,2019,5,10,2,3,6,4,0,0,1,1,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5706,195009,12,Letteplatz,2019,5,18,2,3,2,6,0,0,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5707,195010,12,Wittenau Süd,2019,5,10,2,3,5,2,0,1,0,0,0,1,0,0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5708,195011,1,Gesundbrunnen,2019,5,10,2,3,5,2,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5709,195012,4,Prager Platz,2019,5,18,2,3,5,2,0,1,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5710,195013,8,Rixdorf,2019,5,11,2,2,6,4,0,0,1,1,0,0,0,0,Neukölln,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5711,195014,1,Elberfelder Straße,2019,5,12,2,2,2,6,0,0,1,0,0,0,0,0,Mitte,Accident with serious injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5712,195015,2,Lausitzer Platz,2019,5,18,2,3,6,4,0,0,1,1,1,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5713,195016,7,Marienhöhe,2019,5,13,2,3,2,6,0,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5714,195017,10,Alt-Mahlsdorf,2019,5,15,2,3,2,6,0,0,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5715,195018,9,Bohnsdorf,2019,5,17,2,3,6,2,0,0,1,1,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Dry
5716,195019,12,Frohnau,2019,5,10,2,3,0,1,0,1,0,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Others,Driving accident,Daylight,Dry
5717,195020,6,Komponistenviertel Lankwitz,2019,5,16,2,3,2,6,0,0,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5718,195021,1,Emdener Straße,2019,5,16,2,3,2,6,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5719,195022,2,Graefekiez,2019,5,15,2,3,5,3,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5720,195023,2,Chamissokiez,2019,5,15,2,3,2,7,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Others,Daylight,Dry
5721,195024,12,Alt-Tegel,2019,5,12,2,3,5,5,0,1,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Accident involving parked vehicles,Daylight,Dry
5722,195025,3,Humannplatz,2019,5,18,2,3,2,6,0,0,1,0,0,0,1,1,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
5723,195026,11,Zingster Straße West,2019,5,13,1,2,5,3,0,1,1,0,0,0,0,0,Lichtenberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5724,195027,12,Heiligensee,2019,5,13,1,3,0,5,0,1,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Others,Accident involving parked vehicles,Daylight,Dry
5725,195028,7,Friedenau,2019,5,14,1,3,5,3,0,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5726,195029,9,Köllnische Vorstadt,2019,5,9,1,3,1,5,0,1,1,0,0,0,1,0,Treptow-Köpenick,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5727,195030,2,Oranienplatz,2019,5,9,1,3,5,3,0,0,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5728,195031,2,Wassertorplatz,2019,5,12,1,3,2,2,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Dry
5729,195032,4,Schaperstraße,2019,5,14,1,3,6,4,0,1,0,1,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5730,195033,3,Herthaplatz,2019,5,14,1,3,2,6,0,0,1,0,1,0,0,0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5731,195034,1,Alexanderplatzviertel,2019,5,17,1,2,5,3,0,1,0,0,0,0,0,0,Mitte,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5732,195035,9,Johannisthal West,2019,5,18,1,3,6,4,0,0,0,1,0,0,1,0,Treptow-Köpenick,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5733,195036,2,Reichenberger Straße,2019,5,6,1,3,1,5,0,0,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5734,195037,11,Fennpfuhl Ost,2019,5,3,1,3,5,3,2,0,1,0,0,0,1,0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry
5735,195038,5,Döberitzer Weg,2019,5,13,1,3,2,6,0,0,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5736,195039,6,Königsberger Straße,2019,5,1,1,2,1,5,2,0,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with serious injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Dark,Dry
5737,195040,4,Alt-Lietzow,2019,5,13,1,3,0,7,0,1,0,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Others,Others,Daylight,Dry
5738,195041,1,Unter den Linden Nord,2019,5,22,1,3,6,4,2,1,0,1,0,0,0,0,Mitte,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Dark,Dry
5739,195042,1,Gesundbrunnen,2019,5,23,1,3,3,6,2,0,1,0,0,0,1,0,Mitte,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Dark,Dry
5740,195043,8,Flughafenstraße,2019,5,22,1,3,3,6,2,1,1,0,0,0,0,0,Neukölln,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Dark,Dry
5741,195044,3,Humannplatz,2019,5,20,1,3,0,1,0,1,0,0,0,0,0,0,Pankow,Accident with minor injuries,Others,Driving accident,Daylight,Dry
5742,195045,11,Mühlengrund,2019,5,17,7,3,3,6,0,0,1,0,0,0,0,0,Lichtenberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5743,195046,8,Rixdorf,2019,5,22,7,3,2,5,2,1,1,0,0,0,0,0,Neukölln,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Accident involving parked vehicles,Dark,Dry
5744,195047,3,Pankow Zentrum,2019,5,11,7,3,2,6,0,0,1,0,0,1,0,0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5745,195048,1,Huttenkiez,2019,5,16,7,3,6,6,0,0,0,1,0,0,1,0,Mitte,Accident with minor injuries,Collision between vehicle and pedestrian,Collision involving vehicles going in the same way,Daylight,Dry
5746,195049,2,Andreasviertel,2019,5,15,7,3,1,5,0,0,1,0,1,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5747,195050,2,Stralauer Halbinsel,2019,5,16,7,3,5,7,0,0,1,0,1,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry
5748,195051,8,Rixdorf,2019,5,22,7,3,1,5,2,0,1,0,1,0,0,0,Neukölln,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Dark,Dry
