,Unnamed: 0,object id,district,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition,district name,category name,accident detail,accident type detail,light condition,road condition detail,accident count by district,est. population
10623,10623,199926,7,Manteuffelstraße,2019,10,12,6,3,5,2,0,0,1,0,1,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1241,350984.0
10624,10624,199927,2,Lausitzer Platz,2019,10,10,6,3,2,2,0,0,1,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Dry,1381,290386.0
10625,10625,199928,5,Carl-Schurz-Straße,2019,9,12,5,2,6,4,0,0,0,1,1,0,0,0.0,Spandau,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry,798,245197.0
10626,10626,199929,12,Scharnweberstraße,2019,10,14,6,3,2,6,0,0,1,0,0,0,0,1.0,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery,867,266408.0
10627,10627,199930,1,Brunnenstraße,2019,9,10,5,3,5,3,0,0,1,0,0,0,1,0.0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,2215,385748.0
10628,10628,199931,6,Mittelstraße,2019,10,13,6,3,2,6,0,0,1,0,0,0,0,1.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery,851,310071.0
10629,10629,199932,7,Manteuffelstraße,2019,10,5,6,2,5,2,2,1,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry,1241,350984.0
10630,10630,199933,1,Charitéviertel,2019,9,10,5,3,2,6,0,0,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,2215,385748.0
10631,10631,199934,8,Donaustraße,2019,10,0,6,3,5,2,2,1,1,0,0,0,0,0.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry,934,329917.0
10632,10632,199935,3,Falkplatz,2019,9,8,5,3,1,5,0,1,1,0,0,0,0,0.0,Pankow,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,1219,409335.0
10633,10633,199936,4,Alt-Lietzow,2019,10,0,6,3,5,3,2,0,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry,1727,343592.0
10634,10634,199937,7,Kaiser-Wilhelm-Platz,2019,9,8,5,3,1,5,0,1,0,0,0,0,1,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,1241,350984.0
10635,10635,199938,2,Reichenberger Straße,2019,10,17,5,3,6,7,0,0,0,1,0,0,1,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Dry,1381,290386.0
10636,10636,199939,6,Zehlendorf Mitte,2019,9,8,5,3,5,3,0,1,1,0,0,0,0,0.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,851,310071.0
10637,10637,199940,3,Komponistenviertel Weißensee,2019,10,14,5,3,5,3,0,0,1,0,0,0,0,1.0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery,1219,409335.0
10638,10638,199941,9,Schnellerstraße,2019,10,13,5,2,5,3,0,0,1,0,0,0,0,1.0,Treptow-Köpenick,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery,892,273689.0
10639,10639,199942,6,Schütte-Lanz-Straße,2019,9,7,5,3,5,3,0,0,1,0,0,0,0,0.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,851,310071.0
10640,10640,199943,5,Eckschanze,2019,9,7,5,3,4,6,0,1,0,0,0,0,0,0.0,Spandau,Accident with minor injuries,Collision with oncoming vehicle,Collision involving vehicles going in the same way,Daylight,Dry,798,245197.0
10641,10641,199944,5,Zitadellenweg,2019,10,11,5,2,4,6,0,0,1,0,0,0,0,1.0,Spandau,Accident with serious injuries,Collision with oncoming vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery,798,245197.0
10642,10642,199945,2,Mehringplatz,2019,9,7,5,2,5,3,0,1,1,0,0,0,0,0.0,Friedrichshain-Kreuzberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,1381,290386.0
10643,10643,199946,8,Parchimer Allee,2019,10,11,5,3,5,3,0,0,1,0,0,0,0,1.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery,934,329917.0
10644,10644,199947,3,Bötzowstraße,2019,9,16,5,3,6,7,0,1,0,1,0,0,0,0.0,Pankow,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Dry,1219,409335.0
10645,10645,199948,1,Oranienburger Straße,2019,10,10,5,2,0,7,0,0,1,0,0,0,0,1.0,Mitte,Accident with serious injuries,Others,Others,Daylight,Wet/moist/slippery,2215,385748.0
10646,10646,199949,11,Hauptstraße,2019,9,16,5,3,5,3,0,0,1,0,1,0,0,0.0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,679,294201.0
10647,10647,199950,8,Reuterkiez,2019,10,23,5,3,5,3,2,0,1,0,0,0,0,0.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry,934,329917.0
10648,10648,199951,1,Humboldthain Süd,2019,10,10,5,3,0,1,0,0,0,0,1,0,0,1.0,Mitte,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery,2215,385748.0
10649,10649,199952,3,Greifswalder Straße,2019,9,18,5,3,5,3,1,1,1,0,0,0,0,0.0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Twilight,Dry,1219,409335.0
10650,10650,199953,1,Charitéviertel,2019,10,9,5,3,0,1,0,0,0,0,1,0,0,1.0,Mitte,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery,2215,385748.0
10651,10651,199954,9,Grünau,2019,9,18,5,3,5,3,2,1,1,0,0,0,0,0.0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry,892,273689.0
10652,10652,199955,2,Askanischer Platz,2019,10,4,5,2,6,2,2,0,1,1,0,0,0,1.0,Friedrichshain-Kreuzberg,Accident with serious injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Wet/moist/slippery,1381,290386.0
10653,10653,199956,4,Halensee,2019,9,16,5,3,5,2,0,0,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,1727,343592.0
10654,10654,199957,8,Silbersteinstraße,2019,10,19,5,3,5,3,2,0,1,0,0,0,1,0.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry,934,329917.0
10655,10655,199958,3,Lietzengraben,2019,9,16,5,3,2,6,0,0,1,0,0,0,0,0.0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,1219,409335.0
10656,10656,199959,1,Beusselkiez,2019,10,16,5,3,1,5,0,1,1,0,0,0,0,1.0,Mitte,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Wet/moist/slippery,2215,385748.0
10657,10657,199960,4,Schloßgarten,2019,10,14,5,3,2,6,0,0,1,0,0,0,0,1.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery,1727,343592.0
10658,10658,199961,1,Leipziger Straße,2019,9,16,5,3,5,2,0,1,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,2215,385748.0
10659,10659,199962,11,Dorf Falkenberg,2019,10,14,5,3,1,1,0,0,1,0,0,0,0,1.0,Lichtenberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Driving accident,Daylight,Wet/moist/slippery,679,294201.0
10660,10660,199963,12,Heiligensee,2019,9,18,5,3,6,6,1,0,1,1,0,0,0,0.0,Reinickendorf,Accident with minor injuries,Collision between vehicle and pedestrian,Collision involving vehicles going in the same way,Twilight,Dry,867,266408.0
10661,10661,199964,2,Moritzplatz,2019,10,18,5,2,5,3,2,0,1,0,0,0,1,0.0,Friedrichshain-Kreuzberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry,1381,290386.0
10662,10662,199965,8,Parchimer Allee,2019,9,18,5,3,5,2,0,1,0,0,0,0,1,0.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,934,329917.0
10663,10663,199966,1,Großer Tiergarten,2019,10,18,4,2,6,4,1,0,1,1,0,0,0,1.0,Mitte,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Twilight,Wet/moist/slippery,2215,385748.0
10664,10664,199967,3,Helmholtzplatz,2019,9,15,5,3,3,6,0,1,1,0,0,0,0,0.0,Pankow,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry,1219,409335.0
10665,10665,199968,9,Dammvorstadt,2019,10,7,4,3,6,2,0,0,1,1,0,0,0,1.0,Treptow-Köpenick,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Wet/moist/slippery,892,273689.0
10666,10666,199969,6,Thielallee,2019,10,7,4,3,0,1,2,0,0,0,1,0,0,1.0,Steglitz-Zehlendorf,Accident with minor injuries,Others,Driving accident,Dark,Wet/moist/slippery,851,310071.0
10667,10667,199970,11,Herzbergstraße,2019,9,14,5,3,0,6,0,0,1,0,0,0,1,0.0,Lichtenberg,Accident with minor injuries,Others,Collision involving vehicles going in the same way,Daylight,Dry,679,294201.0
10668,10668,199971,4,Babelsberger Straße,2019,9,14,5,3,6,4,0,0,1,1,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry,1727,343592.0
10669,10669,199972,8,Hertzbergplatz,2019,10,7,4,3,6,4,2,0,1,1,0,0,0,1.0,Neukölln,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Dark,Wet/moist/slippery,934,329917.0
10670,10670,199973,6,Schloßstraße,2019,10,7,4,3,3,6,0,1,0,0,0,0,1,0.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry,851,310071.0
10671,10671,199974,7,Bayerischer Platz,2019,9,14,5,3,5,7,0,0,1,0,1,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry,1241,350984.0
10672,10672,199975,3,Heinersdorf,2019,10,18,4,3,5,7,0,0,1,0,1,0,0,0.0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry,1219,409335.0
10673,10673,199976,1,Schillerpark,2019,9,14,5,3,2,7,0,0,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Others,Daylight,Dry,2215,385748.0
10674,10674,199977,1,Großer Tiergarten,2019,10,17,4,2,5,2,0,0,1,0,1,0,0,0.0,Mitte,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,2215,385748.0
10675,10675,199978,5,Gartenfelder Straße,2019,10,17,4,3,2,6,0,0,1,0,0,0,0,1.0,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery,798,245197.0
10676,10676,199979,7,Wittenbergplatz/Viktoria-Luise-Platz,2019,9,18,5,3,2,6,1,0,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Twilight,Dry,1241,350984.0
10677,10677,199980,8,Rixdorf,2019,10,16,4,3,6,2,0,0,1,1,0,0,0,0.0,Neukölln,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Dry,934,329917.0
10678,10678,199981,1,Huttenkiez,2019,10,16,4,3,0,1,0,0,0,0,0,0,1,1.0,Mitte,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery,2215,385748.0
10679,10679,199982,1,Körnerstraße,2019,9,17,5,2,3,6,0,0,1,0,1,0,0,0.0,Mitte,Accident with serious injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry,2215,385748.0
10680,10680,199983,8,Rixdorf,2019,10,16,4,3,1,5,0,1,1,0,0,0,0,1.0,Neukölln,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Wet/moist/slippery,934,329917.0
10681,10681,199984,2,Dennewitzplatz,2019,9,14,5,3,3,6,0,0,1,0,1,0,0,0.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry,1381,290386.0
10682,10682,199985,6,Schweizer Viertel,2019,10,16,4,3,0,2,0,1,0,0,0,0,1,0.0,Steglitz-Zehlendorf,Accident with minor injuries,Others,Turning accident,Daylight,Dry,851,310071.0
10683,10683,199986,7,Friedenau,2019,10,23,4,2,5,7,2,0,1,0,1,0,0,0.0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Others,Dark,Dry,1241,350984.0
10684,10684,199987,12,Wittenau Nord,2019,9,18,5,3,5,2,0,1,1,0,0,0,0,0.0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry,867,266408.0
10685,10685,199988,8,Reuterkiez,2019,10,16,4,3,5,3,0,1,0,0,1,0,0,0.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,934,329917.0
10686,10686,199989,7,Nollendorfplatz,2019,9,13,5,3,6,2,0,0,1,1,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Dry,1241,350984.0
10687,10687,199990,1,Heine-Viertel Ost,2019,10,22,4,3,0,7,2,0,0,1,0,0,1,0.0,Mitte,Accident with minor injuries,Others,Others,Dark,Dry,2215,385748.0
10688,10688,199991,1,Invalidenstraße,2019,9,17,5,3,5,7,0,0,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry,2215,385748.0
10689,10689,199992,12,Reinickes Hof,2019,10,15,4,3,5,3,0,0,1,0,0,0,1,0.0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry,867,266408.0
10690,10690,199993,1,Rehberge,2019,10,15,4,3,2,6,0,0,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,2215,385748.0
10691,10691,199994,4,Alt-Lietzow,2019,9,17,5,3,1,5,0,0,1,0,1,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry,1727,343592.0
10692,10692,199995,1,Westliche Müllerstraße,2019,9,13,5,3,2,2,0,1,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Dry,2215,385748.0
10693,10693,199996,1,Sparrplatz,2019,10,22,4,3,1,5,2,1,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Dark,Dry,2215,385748.0
10694,10694,199997,12,Scharnweberstraße,2019,10,21,4,3,5,2,2,0,1,0,0,0,0,0.0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry,867,266408.0
10695,10695,199998,4,Breite Straße,2019,9,17,5,3,2,6,0,0,1,0,0,0,0,0.0,Charlottenburg-Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,1727,343592.0
10696,10696,199999,3,Weißer See,2019,10,13,4,2,6,4,0,0,1,1,0,0,0,1.0,Pankow,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Wet/moist/slippery,1219,409335.0
10697,10697,200000,8,Glasower Straße,2019,9,17,5,3,5,3,0,0,1,0,0,0,0,1.0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery,934,329917.0
10698,10698,200001,1,Mehringplatz,2019,10,13,4,3,2,6,0,0,1,0,0,0,1,0.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,2215,385748.0
10699,10699,200002,3,Schönholz,2019,10,13,4,3,2,6,0,0,1,0,0,1,0,0.0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry,1219,409335.0
10700,10700,200003,9,Kölner Viertel,2019,9,0,5,3,1,1,2,0,1,0,0,0,0,1.0,Treptow-Köpenick,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Driving accident,Dark,Wet/moist/slippery,892,273689.0
10701,10701,200004,7,Rathaus Tempelhof,2019,10,12,4,2,4,6,0,0,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with oncoming vehicle,Collision involving vehicles going in the same way,Daylight,Dry,1241,350984.0
10702,10702,200005,8,Donaustraße,2019,10,20,4,3,6,2,2,0,1,1,0,0,0,0.0,Neukölln,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Dry,934,329917.0
10703,10703,200006,2,Moritzplatz,2019,9,7,5,3,0,1,0,1,0,0,0,0,0,1.0,Friedrichshain-Kreuzberg,Accident with minor injuries,Others,Driving accident,Daylight,Wet/moist/slippery,1381,290386.0
10704,10704,200007,6,Bergstraße,2019,10,12,4,3,6,2,0,0,1,1,0,0,0,1.0,Steglitz-Zehlendorf,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Wet/moist/slippery,851,310071.0
10705,10705,200008,9,Rahnsdorf/Hessenwinkel,2019,9,8,5,2,0,1,0,0,0,0,1,0,0,1.0,Treptow-Köpenick,Accident with serious injuries,Others,Driving accident,Daylight,Wet/moist/slippery,892,273689.0
10706,10706,200009,3,Pankow Süd,2019,10,20,4,3,5,3,2,1,1,0,0,0,0,0.0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry,1219,409335.0
10707,10707,200010,8,Vogelviertel Süd,2019,10,11,4,2,5,3,0,0,1,0,0,0,0,1.0,Neukölln,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery,934,329917.0
10708,10708,200011,2,Oranienplatz,2019,9,1,5,2,0,1,2,1,0,0,0,0,0,1.0,Friedrichshain-Kreuzberg,Accident with serious injuries,Others,Driving accident,Dark,Wet/moist/slippery,1381,290386.0
10709,10709,200012,3,Schönholz,2019,9,8,5,3,6,4,0,0,0,1,1,0,0,0.0,Pankow,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry,1219,409335.0
10710,10710,200013,3,Niederschönhausen,2019,10,11,4,3,5,3,0,0,1,0,0,0,0,1.0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery,1219,409335.0
10711,10711,200014,1,Charitéviertel,2019,10,18,4,3,2,6,2,1,1,0,0,0,0,0.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Dry,2215,385748.0
10712,10712,200015,7,Kettinger Straße/Schillerstraße,2019,9,19,4,3,2,6,1,0,1,0,0,0,0,0.0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Twilight,Dry,1241,350984.0
10713,10713,200016,1,Huttenkiez,2019,10,10,4,3,2,6,0,0,1,0,0,0,0,1.0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery,2215,385748.0
